INDUS,NOX,RM,AGE,PTRATIO,CRIM_log,DIS_log,TAX_log,LSTAT_log,RAD_2,RAD_3,RAD_4,RAD_5,RAD_6,RAD_7,RAD_8,RAD_24,ZN_12.5,ZN_17.5,ZN_18.0,ZN_20.0,ZN_21.0,ZN_22.0,ZN_25.0,ZN_28.0,ZN_30.0,ZN_33.0,ZN_34.0,ZN_35.0,ZN_40.0,ZN_45.0,ZN_52.5,ZN_55.0,ZN_60.0,ZN_70.0,ZN_75.0,ZN_80.0,ZN_82.5,ZN_85.0,ZN_90.0,ZN_95.0,ZN_100.0
6.2,0.504,8.266,78.3,17.4,0.2740875847172427,1.359539623811071,5.730099782973574,1.6370530794670737,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.504,8.725,83.0,17.4,0.4232591836664219,1.359539623811071,5.730099782973574,1.728109442151599,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.504,8.04,86.5,17.4,0.32363302267493305,1.4388156512119903,5.730099782973574,1.4182774069729414,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.504,7.163,79.9,17.4,0.3452762246773023,1.4388156512119903,5.730099782973574,1.9960599327407849,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.504,7.686,17.0,17.4,0.2609709866142154,1.4759293766912143,5.730099782973574,1.5933085305042167,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.504,6.552,21.4,17.4,0.36587846134267826,1.4759293766912143,5.730099782973574,1.5602476682433286,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.504,5.981,68.1,17.4,0.4298324645564588,1.5414802192508732,5.730099782973574,2.5376572151735295,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.504,7.412,76.9,17.4,0.3804617805842404,1.5414802192508732,5.730099782973574,1.8325814637483102,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.507,8.337,73.3,17.4,0.4544393823124307,1.5765840875630222,5.730099782973574,1.244154593958768,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.507,8.247,70.4,17.4,0.2862835950379259,1.5372757382946762,5.730099782973574,1.599387576580599,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.507,6.726,66.5,17.4,0.37012113733570884,1.5372757382946762,5.730099782973574,2.2027647577118348,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.507,6.086,61.5,17.4,0.2855172308722698,1.5372757382946762,5.730099782973574,2.474856313934499,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.507,6.631,76.5,17.4,0.41909184102282127,1.63860828973388,5.730099782973574,2.355177543113216,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,0.507,7.358,71.6,17.4,0.4133208375737469,1.63860828973388,5.730099782973574,1.7457155307266483,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.93,0.428,6.481,18.5,16.6,0.07921775210662887,1.9726772634303937,5.707110264748875,1.9960599327407849,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.93,0.428,6.606,42.2,16.6,0.08848695445619936,1.9726772634303937,5.707110264748875,2.124653884501384,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.93,0.428,6.897,54.3,16.6,0.10731959540732398,1.9928073662680181,5.707110264748875,2.5160822672564502,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.93,0.428,6.095,65.1,16.6,0.10085839631038275,1.9928073662680181,5.707110264748875,2.5952547069568657,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.93,0.428,6.358,52.9,16.6,0.09794307432996419,2.0838692250069877,5.707110264748875,2.503073953743449,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.93,0.428,6.393,7.8,16.6,0.12006487472475483,2.0838692250069877,5.707110264748875,1.8229350866965048,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,5.593,76.5,19.1,0.18737543109663357,2.192200868504484,5.802118375377063,2.6026896854443837,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,5.605,70.2,19.1,0.17507033007976175,2.192200868504484,5.802118375377063,2.968361076757859,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,6.108,34.9,19.1,0.2925427402430482,2.2033723079224536,5.802118375377063,2.318458442150336,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,6.226,79.2,19.1,0.1794591306249127,2.2033723079224536,5.802118375377063,2.411439497906128,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,6.433,49.1,19.1,0.1521973447384029,2.1777585600472005,5.802118375377063,2.3532782073095637,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,6.718,17.5,19.1,0.17456656442088753,2.1777585600472005,5.802118375377063,2.0228711901914416,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,6.487,13.0,19.1,0.13129138568117568,2.1278387715178266,5.802118375377063,1.9315214116032138,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,6.438,8.9,19.1,0.19399482498004605,2.1278387715178266,5.802118375377063,1.5238800240724537,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,6.957,6.8,19.1,0.07900524661995385,2.2932112959133386,5.802118375377063,1.5107219394949425,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.86,0.431,8.259,8.4,19.1,0.3140367177344588,2.2932112959133386,5.802118375377063,1.5129270120532565,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.64,0.392,6.108,32.0,16.4,0.04706486717633035,2.3243759385521683,5.755742213586912,2.0241930674493576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.64,0.392,5.876,19.1,16.4,0.034865087326079396,2.3243759385521683,5.755742213586912,2.327277705584417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.75,0.394,7.454,34.2,15.9,0.01526292666591237,1.9928073662680181,5.501258210544727,1.413423028508143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.97,0.647,8.704,86.9,13.0,0.47719024356009226,1.0299764962779716,5.579729825986222,1.8115620965242347,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,7.333,100.0,13.0,0.508929827880027,1.0628469322213672,5.579729825986222,2.1736147116970854,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,6.842,100.0,13.0,0.5047974910276488,1.1021726098628668,5.579729825986222,2.066862759472976,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,7.203,81.8,13.0,0.4318538424460674,1.1352977394759622,5.579729825986222,2.359910159613315,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,7.52,89.4,13.0,0.42795692674339125,1.1441591036240801,5.579729825986222,2.1114245875328868,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,8.398,91.5,13.0,0.4188024358799136,1.1904315337592686,5.579729825986222,1.9329696377795786,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,7.327,94.5,13.0,0.6017224426405977,1.1245399106780254,5.579729825986222,2.505525936990736,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,7.206,91.6,13.0,0.4383000912017374,1.0750365521394039,5.579729825986222,2.2082744135228043,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,5.56,62.8,13.0,0.5662338402369981,1.0941021331902236,5.579729825986222,2.4379897300002487,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.647,7.014,84.6,13.0,0.579810495220942,1.1419590931714756,5.579729825986222,2.7593768282675506,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.575,8.297,67.0,13.0,0.45637366182584765,1.2301082779305619,5.579729825986222,2.132982308607866,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.97,0.575,7.47,52.6,13.0,0.43210703905458553,1.3537711694143306,5.579729825986222,1.425515074273172,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.96,0.464,5.92,61.5,18.6,0.08677384878203846,1.5928002712810772,5.4116460518550396,2.6844403354630764,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.96,0.464,5.856,42.1,18.6,0.26171790177397086,1.6917549549233142,5.4116460518550396,2.6390573296152584,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.96,0.464,6.24,16.3,18.6,0.1502373183211034,1.6917549549233142,5.4116460518550396,2.0268315914075385,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.96,0.464,6.538,58.7,18.6,0.10849559615329891,1.5928002712810772,5.4116460518550396,2.166765369851511,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.96,0.464,7.691,51.8,18.6,0.2003906562548323,1.680175926939442,5.4116460518550396,2.0255131996542803,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.41,0.447,6.758,32.9,17.6,0.05490476516928596,1.6248387090101233,5.541263545158426,1.5107219394949425,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.41,0.447,6.854,42.8,17.6,0.09170368421021316,1.6615178972995361,5.541263545158426,1.3812818192963463,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.41,0.447,7.267,49.0,17.6,0.09956475262374566,1.7556485822156964,5.541263545158426,1.9530276168241774,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.41,0.447,6.826,27.6,17.6,0.059466304166666525,1.7686273051710086,5.541263545158426,1.6409365794934714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.41,0.447,6.482,32.1,17.6,0.07675731668200717,1.637111443522614,5.541263545158426,2.1029138978649784,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.33,0.4429,6.812,32.2,14.9,0.19093435989217727,1.6293777852136486,5.37989735354046,1.766441661243765,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.33,0.4429,7.82,64.5,14.9,0.035154766074375454,1.7395359177240892,5.37989735354046,1.5602476682433286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.33,0.4429,6.968,37.2,14.9,0.0363801440927505,1.8317331039929141,5.37989735354046,1.7209792871670078,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.33,0.4429,7.645,49.7,14.9,0.05948514933476599,1.826466807281788,5.37989735354046,1.3887912413184778,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.21,0.401,7.923,24.8,13.6,0.014898464661966655,1.929345132180618,5.293304824724492,1.425515074273172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.97,0.4,7.088,20.8,15.3,0.00901920442015993,2.1171346463254563,5.655991810819852,2.180417459019838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.25,0.389,6.453,31.9,15.3,0.010900374468288253,2.1171346463254563,5.707110264748875,2.222459048514761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.76,0.385,6.23,31.5,18.2,0.01945943115621908,2.311465544799983,5.488937726156687,2.6340447877917144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.32,0.405,6.209,31.3,16.6,0.03797955862417436,2.1183256597298024,5.683579767338681,2.096790180014449,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5.32,0.405,6.315,45.6,16.6,0.044877758778085454,2.1183256597298024,5.683579767338681,2.151762203259462,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5.32,0.405,6.565,22.9,16.6,0.04207241242184152,2.1183256597298024,5.683579767338681,2.3523271848888596,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.95,0.411,6.861,27.9,19.2,0.03442075020213025,1.8110227354089012,5.5053315359323625,1.4655675420143985,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.95,0.411,7.148,27.7,19.2,0.07590492808946425,1.8110227354089012,5.5053315359323625,1.5173226235262949,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.95,0.411,6.63,23.4,19.2,0.03551192100135957,1.8110227354089012,5.5053315359323625,1.7404661748405046,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13.92,0.437,6.127,18.4,16.0,0.07941173942416169,1.87221747526867,5.66988092298052,2.259677591982769,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.92,0.437,6.009,42.3,16.0,0.07880193823740345,1.87221747526867,5.66988092298052,2.4336133554004498,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.92,0.437,6.678,31.1,16.0,0.12161568167655971,1.9402369439592861,5.66988092298052,1.9837562915454279,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.92,0.437,6.549,51.0,16.0,0.052326760177767426,1.9402369439592861,5.66988092298052,2.127040520479115,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.92,0.437,5.79,58.0,16.0,0.13193136325997015,1.9906103279732201,5.66988092298052,2.8237570088141806,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.24,0.4,6.345,20.1,14.8,0.06265549936434228,2.1779058329498193,5.883322388488279,1.7867469274045107,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.24,0.4,7.041,10.0,14.8,0.054118798887496024,2.1779058329498193,5.883322388488279,1.747459210331475,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.24,0.4,6.871,47.4,14.8,0.04322231145326899,2.1779058329498193,5.883322388488279,1.9558604799084813,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6.09,0.433,6.59,40.4,16.1,0.03475885075645489,1.8705244378637091,5.799092654460526,2.3513752571634776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.09,0.433,6.495,18.4,16.1,0.0886150903536463,1.8705244378637091,5.799092654460526,2.269028309465203,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.09,0.433,6.982,17.7,16.1,0.09531017980432487,1.8705244378637091,5.799092654460526,1.7681496035889213,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.18,0.472,7.236,41.1,18.4,0.05368293691618483,1.6138282607353933,5.407171771460119,2.0706530356467567,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.18,0.472,6.616,58.1,18.4,0.053341694981823305,1.4747630091074988,5.407171771460119,2.295560478057081,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.18,0.472,7.42,71.9,18.4,0.07234856816697788,1.410791832720278,5.407171771460119,2.010894999144726,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.18,0.472,6.849,70.3,18.4,0.04814233532601414,1.4309569710260803,5.407171771460119,2.143589361503588,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,6.635,82.5,18.4,0.4007741226200408,1.4626765310386967,5.720311776607412,1.7119945007591924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,5.972,76.7,18.4,0.29966004921118794,1.411596543982109,5.720311776607412,2.395164274287139,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,4.973,37.8,18.4,1.290741151786282,1.2582905205355241,5.720311776607412,2.613006652415316,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,6.122,52.8,18.4,0.5824446439039829,1.2920660958349246,5.720311776607412,1.9430489167742813,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,6.023,90.4,18.4,0.2324520921057716,1.3439086446234527,5.720311776607412,2.543175557911976,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,6.266,82.8,18.4,0.23852859229108633,1.4499262213646642,5.720311776607412,2.186051276738094,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,6.567,87.3,18.4,0.3142266276738932,1.5265561785367003,5.720311776607412,2.330200260027019,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,5.705,77.7,18.4,0.22598750344594104,1.5983769650746755,5.720311776607412,2.5257286443082556,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,5.914,83.2,18.4,0.27632027094240774,1.6091578732267815,5.720311776607412,2.9616582932202395,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,5.782,71.7,18.4,0.21931222113316776,1.615757899178918,5.720311776607412,2.8296776892239084,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,6.382,67.2,18.4,0.3379140538458848,1.511273663646869,5.720311776607412,2.4300984132930052,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,0.544,6.113,58.8,18.4,0.3889765831033406,1.6098178402523857,5.720311776607412,2.6195832197798796,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.38,0.493,6.426,52.3,19.6,0.15495035999782264,1.7120667003188066,5.662960480135946,2.1041341542702074,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.38,0.493,6.376,54.3,19.6,0.1668609890983406,1.7120667003188066,5.662960480135946,2.063058062429312,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.38,0.493,6.041,49.9,19.6,0.3009486805521662,1.7441610945952601,5.662960480135946,2.163323025660538,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.38,0.493,5.708,74.3,19.6,0.24991789803076372,1.7441610945952601,5.662960480135946,2.5447466501440172,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.38,0.493,6.415,40.1,19.6,0.29348271614145116,1.7441610945952601,5.662960480135946,1.9629077254238845,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.38,0.493,6.431,14.7,19.6,0.17551511208097656,1.858779284407837,5.662960480135946,1.8050046959780757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.38,0.493,6.312,28.9,19.6,0.26502993916684736,1.858779284407837,5.662960480135946,1.9671123567059163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.38,0.493,6.083,43.7,19.6,0.21594167998346536,1.858779284407837,5.662960480135946,2.6239436918052106,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.24,0.46,5.868,25.8,16.9,0.06407278770058891,1.8269013624731112,6.066108090103747,2.395164274287139,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.24,0.46,6.333,17.2,16.9,0.06507587673618768,1.8269013624731112,6.066108090103747,2.1210632163706555,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.24,0.46,6.144,32.2,16.9,0.04443784943056829,1.927687986452299,6.066108090103747,2.3115448343655176,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.06,0.4379,5.706,28.4,16.9,0.049009187801052775,2.0334892220179444,5.720311776607412,2.5974910105351463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.06,0.4379,6.031,23.3,16.9,0.03407287033313542,2.0334892220179444,5.720311776607412,2.178155014615869,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.19,0.515,6.316,38.1,20.2,0.049580328098150495,2.009340914000347,5.41610040220442,1.8991179875485542,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.19,0.515,6.31,38.5,20.2,0.03669830378267371,2.009340914000347,5.41610040220442,2.0476928433652555,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.19,0.515,6.037,34.5,20.2,0.03884564282319823,1.943807940963443,5.41610040220442,2.1983350716202463,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.19,0.515,5.869,46.3,20.2,0.03369586385672553,1.829552882221621,5.41610040220442,2.379546134130174,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
